Epoch 1/10 - loss=0.7431, val_acc=0.8272, val_loss=0.4835531862758427
Epoch 2/10 - loss=0.5107, val_acc=0.8528, val_loss=0.40983298800130913
Epoch 3/10 - loss=0.4722, val_acc=0.8502, val_loss=0.4042936426508808
Epoch 4/10 - loss=0.4489, val_acc=0.8570, val_loss=0.3933951802927833
Epoch 5/10 - loss=0.4323, val_acc=0.8658, val_loss=0.3657877528865522
Epoch 6/10 - loss=0.4211, val_acc=0.8638, val_loss=0.3715361884017704
Epoch 7/10 - loss=0.4099, val_acc=0.8717, val_loss=0.3497664401999897
Epoch 8/10 - loss=0.4013, val_acc=0.8762, val_loss=0.34047729428490636
Epoch 9/10 - loss=0.3917, val_acc=0.8710, val_loss=0.33804842609757135
Epoch 10/10 - loss=0.3868, val_acc=0.8762, val_loss=0.3285558753695786
test accuracy  0.8679
