Epoch 1/10 - loss=2.5184, val_acc=0.2232
Epoch 2/10 - loss=2.4312, val_acc=0.2102
Epoch 3/10 - loss=2.3406, val_acc=0.2233
Epoch 4/10 - loss=2.2531, val_acc=0.2503
Epoch 5/10 - loss=2.1899, val_acc=0.3323
Epoch 6/10 - loss=2.1261, val_acc=0.3668
Epoch 7/10 - loss=2.0628, val_acc=0.3810
Epoch 8/10 - loss=2.0310, val_acc=0.4083
Epoch 9/10 - loss=1.9941, val_acc=0.4640
Epoch 10/10 - loss=1.9526, val_acc=0.5073
