Epoch 1/30 - loss=1.4331, val_acc=0.7062, val_loss=1.019605943794683
Epoch 2/30 - loss=0.9262, val_acc=0.7318, val_loss=0.8199880516214174
Epoch 3/30 - loss=0.8007, val_acc=0.7532, val_loss=0.7371938157928007
Epoch 4/30 - loss=0.7409, val_acc=0.7638, val_loss=0.6919621124321511
Epoch 5/30 - loss=0.7029, val_acc=0.7683, val_loss=0.6622361105999479
Epoch 6/30 - loss=0.6737, val_acc=0.7767, val_loss=0.6375640071969425
Epoch 7/30 - loss=0.6530, val_acc=0.7803, val_loss=0.6193732121550031
Epoch 8/30 - loss=0.6378, val_acc=0.7865, val_loss=0.6045212025020922
Epoch 9/30 - loss=0.6257, val_acc=0.7907, val_loss=0.5922696341661456
Epoch 10/30 - loss=0.6115, val_acc=0.7928, val_loss=0.5816534282322862
Epoch 11/30 - loss=0.6029, val_acc=0.7955, val_loss=0.5721359934096355
Epoch 12/30 - loss=0.5951, val_acc=0.8008, val_loss=0.5624973009784682
Epoch 13/30 - loss=0.5840, val_acc=0.8027, val_loss=0.5544848971109815
Epoch 14/30 - loss=0.5797, val_acc=0.8048, val_loss=0.5475884299944088
Epoch 15/30 - loss=0.5729, val_acc=0.8070, val_loss=0.543380768628052
Epoch 16/30 - loss=0.5656, val_acc=0.8097, val_loss=0.5360409531768286
Epoch 17/30 - loss=0.5616, val_acc=0.8108, val_loss=0.5307838472339806
Epoch 18/30 - loss=0.5571, val_acc=0.8107, val_loss=0.5279396496775239
Epoch 19/30 - loss=0.5513, val_acc=0.8150, val_loss=0.5236015172411833
Epoch 20/30 - loss=0.5477, val_acc=0.8162, val_loss=0.5174590123193933
Epoch 21/30 - loss=0.5442, val_acc=0.8177, val_loss=0.5154833659790352
Epoch 22/30 - loss=0.5386, val_acc=0.8177, val_loss=0.5111784393203233
Epoch 23/30 - loss=0.5350, val_acc=0.8182, val_loss=0.5084587681207107
Epoch 24/30 - loss=0.5367, val_acc=0.8202, val_loss=0.5037783146706143
Epoch 25/30 - loss=0.5301, val_acc=0.8198, val_loss=0.5038481576564282
Epoch 26/30 - loss=0.5291, val_acc=0.8233, val_loss=0.5009170946007139
Epoch 27/30 - loss=0.5284, val_acc=0.8242, val_loss=0.4964119071561997
Epoch 28/30 - loss=0.5225, val_acc=0.8250, val_loss=0.49412940111701026
Epoch 29/30 - loss=0.5229, val_acc=0.8248, val_loss=0.4921722976964138
Epoch 30/30 - loss=0.5193, val_acc=0.8238, val_loss=0.49066403281975285
test accuracy  0.8211
